timestamp,heart_rate_bpm,breathing_rate_lpm,spo2_percent
2026-02-14 10:38:53.090251,75.6,16.3,97.4
2026-02-14 10:48:53.090251,68.3,18.7,97.3
2026-02-14 10:58:53.090251,76.2,13.9,96.9
2026-02-14 11:08:53.090251,75.1,14.0,96.4
2026-02-14 11:18:53.090251,79.6,12.1,96.5
2026-02-14 11:28:53.090251,67.2,16.1,96.6
2026-02-14 11:38:53.090251,88.0,14.8,97.0
2026-02-14 11:48:53.090251,79.5,16.5,97.0
2026-02-14 11:58:53.090251,76.9,14.6,96.8
2026-02-14 12:08:53.090251,78.0,12.7,97.8
2026-02-14 12:18:53.090251,72.9,11.4,97.3
2026-02-14 12:28:53.090251,75.9,18.3,97.7
2026-02-14 12:38:53.090251,77.5,15.3,96.3
2026-02-14 12:48:53.090251,72.4,18.8,97.0
2026-02-14 12:58:53.090251,86.4,10.4,96.2
2026-02-14 13:08:53.090251,79.5,13.7,97.0
2026-02-14 13:18:53.090251,76.4,18.2,96.7
2026-02-14 13:28:53.090251,81.9,13.4,96.0
2026-02-14 13:38:53.090251,75.0,20.8,96.9
2026-02-14 13:48:53.090251,77.5,15.9,97.7
2026-02-14 13:58:53.090251,85.2,17.6,97.7
2026-02-14 14:08:53.090251,76.9,13.6,97.1
2026-02-14 14:18:53.090251,75.5,15.8,98.0
2026-02-14 14:28:53.090251,68.8,16.2,97.1
2026-02-14 14:38:53.090251,75.3,16.1,97.1
2026-02-14 14:48:53.090251,74.9,17.1,96.4
2026-02-14 14:58:53.090251,75.5,15.3,96.6
2026-02-14 15:08:53.090251,74.7,19.4,97.2
2026-02-14 15:18:53.090251,76.2,14.9,96.2
2026-02-14 15:28:53.090251,73.5,18.0,97.2
2026-02-14 15:38:53.090251,64.9,16.0,96.7
2026-02-14 15:48:53.090251,66.2,19.4,97.0
2026-02-14 15:58:53.090251,77.3,13.0,97.3
2026-02-14 16:08:53.090251,81.9,17.0,97.1
2026-02-14 16:18:53.090251,80.8,15.6,97.3
2026-02-14 16:28:53.090251,75.0,14.8,96.9
2026-02-14 16:38:53.090251,70.4,15.6,96.9
2026-02-14 16:48:53.090251,74.2,15.9,97.1
2026-02-14 16:58:53.090251,68.2,16.1,97.1
2026-02-14 17:08:53.090251,67.0,22.1,95.8
2026-02-14 17:18:53.090251,100.8,24.8,95.1
2026-02-14 17:28:53.090251,81.4,35.9,94.7
2026-02-14 17:38:53.090251,117.7,27.7,95.0
2026-02-14 17:48:53.090251,110.7,30.5,95.0
2026-02-14 17:58:53.090251,97.9,31.5,95.0
2026-02-14 18:08:53.090251,109.4,19.4,95.3
2026-02-14 18:18:53.090251,86.1,13.2,94.3
2026-02-14 18:28:53.090251,76.5,24.1,94.1
2026-02-14 18:38:53.090251,120.6,32.4,94.8
2026-02-14 18:48:53.090251,95.0,30.6,95.2
2026-02-14 18:58:53.090251,108.7,19.2,95.4
2026-02-14 19:08:53.090251,64.2,13.7,96.9
2026-02-14 19:18:53.090251,74.0,18.3,97.1
2026-02-14 19:28:53.090251,77.3,17.3,96.8
2026-02-14 19:38:53.090251,79.6,16.3,96.3
2026-02-14 19:48:53.090251,77.4,14.4,96.5
2026-02-14 19:58:53.090251,75.2,16.1,96.4
2026-02-14 20:08:53.090251,73.5,14.0,96.9
2026-02-14 20:18:53.090251,71.8,15.6,96.3
2026-02-14 20:28:53.090251,77.3,14.1,96.7
2026-02-14 20:38:53.090251,70.7,12.8,97.2
2026-02-14 20:48:53.090251,80.3,16.3,97.4
2026-02-14 20:58:53.090251,84.9,15.6,96.5
2026-02-14 21:08:53.090251,74.7,14.7,96.1
2026-02-14 21:18:53.090251,79.2,16.8,95.7
2026-02-14 21:28:53.090251,70.7,13.0,96.9
2026-02-14 21:38:53.090251,73.6,18.2,96.7
2026-02-14 21:48:53.090251,74.6,16.8,97.6
2026-02-14 21:58:53.090251,77.2,17.5,96.9
2026-02-14 22:08:53.090251,84.4,17.6,97.3
2026-02-14 22:18:53.090251,75.5,16.0,97.0
2026-02-14 22:28:53.090251,71.4,15.7,97.3
2026-02-14 22:38:53.090251,72.0,13.5,97.0
2026-02-14 22:48:53.090251,79.8,16.0,97.0
2026-02-14 22:58:53.090251,79.8,13.4,96.5
2026-02-14 23:08:53.090251,73.4,15.7,98.0
2026-02-14 23:18:53.090251,75.5,15.3,96.6
2026-02-14 23:28:53.090251,74.1,15.3,96.9
2026-02-14 23:38:53.090251,73.9,12.9,97.5
2026-02-14 23:48:53.090251,75.0,14.0,96.8
2026-02-14 23:58:53.090251,75.8,19.1,97.6
2026-02-15 00:08:53.090251,58.4,11.3,97.5
2026-02-15 00:18:53.090251,57.6,12.3,98.1
2026-02-15 00:28:53.090251,56.9,14.1,97.7
2026-02-15 00:38:53.090251,57.2,11.5,98.0
2026-02-15 00:48:53.090251,57.3,11.1,98.5
2026-02-15 00:58:53.090251,57.5,12.6,98.0
2026-02-15 01:08:53.090251,55.3,11.0,98.5
2026-02-15 01:18:53.090251,56.8,11.0,97.5
2026-02-15 01:28:53.090251,51.6,11.8,97.5
2026-02-15 01:38:53.090251,54.8,11.2,98.0
2026-02-15 01:48:53.090251,52.7,14.4,98.1
2026-02-15 01:58:53.090251,56.4,11.3,98.2
2026-02-15 02:08:53.090251,55.5,12.6,98.0
2026-02-15 02:18:53.090251,52.8,11.3,98.1
2026-02-15 02:28:53.090251,53.6,13.4,98.0
2026-02-15 02:38:53.090251,53.8,13.7,97.8
2026-02-15 02:48:53.090251,54.2,10.8,97.5
2026-02-15 02:58:53.090251,56.6,13.0,97.8
2026-02-15 03:08:53.090251,56.6,13.3,97.9
2026-02-15 03:18:53.090251,57.2,14.2,97.9
2026-02-15 03:28:53.090251,55.8,9.8,97.9
2026-02-15 03:38:53.090251,52.2,11.3,98.1
2026-02-15 03:48:53.090251,50.7,9.7,97.7
2026-02-15 03:58:53.090251,55.3,12.3,98.0
2026-02-15 04:08:53.090251,54.8,11.2,97.9
2026-02-15 04:18:53.090251,53.1,12.2,98.6
2026-02-15 04:28:53.090251,53.7,11.6,98.2
2026-02-15 04:38:53.090251,50.4,11.5,98.5
2026-02-15 04:48:53.090251,50.9,11.6,99.5
2026-02-15 04:58:53.090251,52.8,11.3,98.4
2026-02-15 05:08:53.090251,53.4,13.9,97.1
2026-02-15 05:18:53.090251,55.1,10.3,98.4
2026-02-15 05:28:53.090251,55.1,12.2,97.7
2026-02-15 05:38:53.090251,54.9,12.2,98.2
2026-02-15 05:48:53.090251,54.1,11.1,98.1
2026-02-15 05:58:53.090251,55.3,11.9,98.1
2026-02-15 06:08:53.090251,77.1,18.3,97.1
2026-02-15 06:18:53.090251,74.6,16.3,97.1
2026-02-15 06:28:53.090251,80.7,15.7,96.6
2026-02-15 06:38:53.090251,63.8,14.4,96.4
2026-02-15 06:48:53.090251,77.5,18.1,97.8
2026-02-15 06:58:53.090251,78.0,16.4,97.9
2026-02-15 07:08:53.090251,67.3,21.2,95.4
2026-02-15 07:18:53.090251,95.6,25.2,93.9
2026-02-15 07:28:53.090251,96.2,25.3,94.6
2026-02-15 07:38:53.090251,93.7,27.9,94.7
2026-02-15 07:48:53.090251,95.2,34.2,94.8
2026-02-15 07:58:53.090251,115.5,26.1,95.3
2026-02-15 08:08:53.090251,100.6,33.2,94.7
2026-02-15 08:18:53.090251,66.6,26.9,94.2
2026-02-15 08:28:53.090251,92.3,28.1,95.1
2026-02-15 08:38:53.090251,96.0,21.8,95.4
2026-02-15 08:48:53.090251,96.4,27.2,95.1
2026-02-15 08:58:53.090251,124.2,23.6,95.3
2026-02-15 09:08:53.090251,76.9,13.7,96.3
2026-02-15 09:18:53.090251,82.7,17.9,97.6
2026-02-15 09:28:53.090251,77.5,14.6,97.0
2026-02-15 09:38:53.090251,78.4,16.2,98.1
2026-02-15 09:48:53.090251,70.2,14.2,96.7
2026-02-15 09:58:53.090251,72.6,14.9,96.2
2026-02-15 10:08:53.090251,81.6,14.5,97.0
2026-02-15 10:18:53.090251,78.5,15.1,96.8
2026-02-15 10:28:53.090251,72.0,14.2,97.2
2026-02-15 10:38:53.090251,69.3,16.6,96.6
2026-02-15 10:48:53.090251,72.9,16.3,97.0
2026-02-15 10:58:53.090251,77.8,17.2,97.2
2026-02-15 11:08:53.090251,75.9,15.1,97.2
2026-02-15 11:18:53.090251,71.8,14.9,97.2
2026-02-15 11:28:53.090251,65.1,14.1,96.6
2026-02-15 11:38:53.090251,72.9,18.3,97.5
2026-02-15 11:48:53.090251,78.6,14.6,97.6
2026-02-15 11:58:53.090251,73.4,14.8,97.0
2026-02-15 12:08:53.090251,79.5,16.4,96.3
2026-02-15 12:18:53.090251,77.5,13.3,97.4
2026-02-15 12:28:53.090251,76.3,18.5,97.5
2026-02-15 12:38:53.090251,72.0,15.4,96.9
2026-02-15 12:48:53.090251,78.1,14.4,97.2
2026-02-15 12:58:53.090251,76.4,19.7,97.2
2026-02-15 13:08:53.090251,77.6,16.7,96.8
2026-02-15 13:18:53.090251,78.3,18.5,95.9
2026-02-15 13:28:53.090251,74.7,19.3,98.0
2026-02-15 13:38:53.090251,80.7,17.9,96.6
2026-02-15 13:48:53.090251,76.3,14.0,97.3
2026-02-15 13:58:53.090251,73.0,15.1,96.8
2026-02-15 14:08:53.090251,65.3,17.4,98.0
2026-02-15 14:18:53.090251,86.6,16.0,97.4
2026-02-15 14:28:53.090251,72.8,14.2,96.8
2026-02-15 14:38:53.090251,73.1,19.3,97.9
2026-02-15 14:48:53.090251,76.7,14.8,96.9
2026-02-15 14:58:53.090251,76.0,13.5,96.8
2026-02-15 15:08:53.090251,69.9,15.0,96.6
2026-02-15 15:18:53.090251,81.0,17.0,96.3
2026-02-15 15:28:53.090251,67.0,14.4,96.9
2026-02-15 15:38:53.090251,67.2,16.5,97.0
2026-02-15 15:48:53.090251,73.7,17.1,97.7
2026-02-15 15:58:53.090251,81.9,16.6,97.1
2026-02-15 16:08:53.090251,74.1,14.2,97.5
2026-02-15 16:18:53.090251,69.9,15.4,96.5
2026-02-15 16:28:53.090251,76.3,17.8,96.2
2026-02-15 16:38:53.090251,69.8,13.2,96.8
2026-02-15 16:48:53.090251,71.6,16.5,96.6
2026-02-15 16:58:53.090251,72.5,15.3,97.4
2026-02-15 17:08:53.090251,103.7,27.6,94.7
2026-02-15 17:18:53.090251,111.0,24.0,95.1
2026-02-15 17:28:53.090251,104.2,26.4,94.0
2026-02-15 17:38:53.090251,124.8,28.3,95.1
2026-02-15 17:48:53.090251,102.2,29.5,95.2
2026-02-15 17:58:53.090251,92.2,15.9,95.5
2026-02-15 18:08:53.090251,85.6,24.7,95.7
2026-02-15 18:18:53.090251,94.0,25.8,95.5
2026-02-15 18:28:53.090251,126.7,27.5,94.9
2026-02-15 18:38:53.090251,97.6,22.5,94.9
2026-02-15 18:48:53.090251,118.6,26.4,94.5
2026-02-15 18:58:53.090251,101.1,18.0,95.1
2026-02-15 19:08:53.090251,74.4,13.6,96.6
2026-02-15 19:18:53.090251,73.0,15.6,97.6
2026-02-15 19:28:53.090251,83.6,15.9,96.0
2026-02-15 19:38:53.090251,77.7,17.3,97.3
2026-02-15 19:48:53.090251,73.4,15.1,97.9
2026-02-15 19:58:53.090251,72.9,17.6,96.7
2026-02-15 20:08:53.090251,77.1,17.0,97.1
2026-02-15 20:18:53.090251,70.0,16.4,97.6
2026-02-15 20:28:53.090251,76.7,15.9,95.8
2026-02-15 20:38:53.090251,80.7,13.7,97.5
2026-02-15 20:48:53.090251,73.5,16.1,96.7
2026-02-15 20:58:53.090251,70.8,14.8,97.8
2026-02-15 21:08:53.090251,70.7,13.6,96.8
2026-02-15 21:18:53.090251,74.1,17.1,96.4
2026-02-15 21:28:53.090251,79.3,16.9,96.3
2026-02-15 21:38:53.090251,74.8,15.3,96.9
2026-02-15 21:48:53.090251,78.2,17.4,97.1
2026-02-15 21:58:53.090251,83.6,20.2,97.1
2026-02-15 22:08:53.090251,80.4,15.3,96.7
2026-02-15 22:18:53.090251,75.8,15.0,96.2
2026-02-15 22:28:53.090251,66.7,15.6,96.9
2026-02-15 22:38:53.090251,82.3,16.1,97.3
2026-02-15 22:48:53.090251,72.6,14.9,97.9
2026-02-15 22:58:53.090251,65.1,18.4,96.9
2026-02-15 23:08:53.090251,76.9,16.6,96.6
2026-02-15 23:18:53.090251,77.6,17.1,97.4
2026-02-15 23:28:53.090251,72.1,15.6,96.9
2026-02-15 23:38:53.090251,71.7,16.6,96.7
2026-02-15 23:48:53.090251,82.2,15.6,96.9
2026-02-15 23:58:53.090251,69.3,17.7,96.6
2026-02-16 00:08:53.090251,56.9,11.9,97.9
2026-02-16 00:18:53.090251,54.8,11.1,97.5
2026-02-16 00:28:53.090251,52.8,10.8,98.1
2026-02-16 00:38:53.090251,52.9,12.5,97.5
2026-02-16 00:48:53.090251,51.4,11.1,97.7
2026-02-16 00:58:53.090251,57.3,13.9,97.4
2026-02-16 01:08:53.090251,57.4,12.6,97.5
2026-02-16 01:18:53.090251,52.7,13.0,98.0
2026-02-16 01:28:53.090251,56.6,11.2,98.1
2026-02-16 01:38:53.090251,59.0,11.5,98.2
2026-02-16 01:48:53.090251,55.5,12.1,97.8
2026-02-16 01:58:53.090251,54.2,11.2,99.2
2026-02-16 02:08:53.090251,50.9,11.5,97.6
2026-02-16 02:18:53.090251,55.9,13.4,97.9
2026-02-16 02:28:53.090251,54.5,12.0,97.6
2026-02-16 02:38:53.090251,55.8,12.9,98.0
2026-02-16 02:48:53.090251,52.4,11.9,97.8
2026-02-16 02:58:53.090251,55.7,11.9,98.5
2026-02-16 03:08:53.090251,55.0,14.3,98.2
2026-02-16 03:18:53.090251,55.7,11.0,97.8
2026-02-16 03:28:53.090251,54.7,10.3,98.3
2026-02-16 03:38:53.090251,55.7,11.2,98.0
2026-02-16 03:48:53.090251,57.8,12.5,97.7
2026-02-16 03:58:53.090251,56.1,11.6,97.6
2026-02-16 04:08:53.090251,53.4,12.6,98.1
2026-02-16 04:18:53.090251,55.0,11.4,98.2
2026-02-16 04:28:53.090251,54.3,11.6,98.7
2026-02-16 04:38:53.090251,55.0,12.8,98.3
2026-02-16 04:48:53.090251,54.1,10.5,97.7
2026-02-16 04:58:53.090251,54.8,9.5,97.8
2026-02-16 05:08:53.090251,56.7,11.3,98.3
2026-02-16 05:18:53.090251,56.8,13.7,97.8
2026-02-16 05:28:53.090251,55.1,11.8,97.8
2026-02-16 05:38:53.090251,55.0,11.9,98.5
2026-02-16 05:48:53.090251,50.8,11.0,97.7
2026-02-16 05:58:53.090251,53.0,11.8,98.4
2026-02-16 06:08:53.090251,74.1,17.5,96.4
2026-02-16 06:18:53.090251,71.1,18.3,97.1
2026-02-16 06:28:53.090251,73.1,15.3,96.4
2026-02-16 06:38:53.090251,71.9,13.0,96.4
2026-02-16 06:48:53.090251,66.8,18.0,97.6
2026-02-16 06:58:53.090251,73.4,12.7,96.9
2026-02-16 07:08:53.090251,105.0,31.5,94.3
2026-02-16 07:18:53.090251,117.9,26.0,94.2
2026-02-16 07:28:53.090251,95.4,28.4,94.4
2026-02-16 07:38:53.090251,81.5,20.5,95.3
2026-02-16 07:48:53.090251,131.9,20.1,94.9
2026-02-16 07:58:53.090251,77.0,11.7,95.6
2026-02-16 08:08:53.090251,77.6,21.0,95.0
2026-02-16 08:18:53.090251,139.7,21.8,95.2
2026-02-16 08:28:53.090251,90.5,28.6,95.0
2026-02-16 08:38:53.090251,109.9,31.9,94.1
2026-02-16 08:48:53.090251,106.1,22.3,95.2
2026-02-16 08:58:53.090251,71.7,12.2,95.2
2026-02-16 09:08:53.090251,78.9,19.3,96.8
2026-02-16 09:18:53.090251,76.0,20.3,97.3
2026-02-16 09:28:53.090251,75.8,12.6,97.7
2026-02-16 09:38:53.090251,77.6,17.7,97.2
2026-02-16 09:48:53.090251,70.1,12.8,97.1
2026-02-16 09:58:53.090251,73.0,18.0,96.9
2026-02-16 10:08:53.090251,74.9,17.8,97.9
2026-02-16 10:18:53.090251,73.7,16.7,97.0
2026-02-16 10:28:53.090251,76.6,16.9,97.6
2026-02-16 10:38:53.090251,72.4,18.2,96.8
2026-02-16 10:48:53.090251,76.3,17.8,97.1
2026-02-16 10:58:53.090251,69.9,16.8,97.2
2026-02-16 11:08:53.090251,75.0,14.4,96.8
2026-02-16 11:18:53.090251,68.4,14.0,96.6
2026-02-16 11:28:53.090251,69.7,18.0,97.3
2026-02-16 11:38:53.090251,84.8,23.2,97.4
2026-02-16 11:48:53.090251,76.5,17.4,97.1
2026-02-16 11:58:53.090251,69.8,17.2,97.0
2026-02-16 12:08:53.090251,67.6,14.1,97.9
2026-02-16 12:18:53.090251,72.9,16.1,97.7
2026-02-16 12:28:53.090251,76.4,16.8,97.2
2026-02-16 12:38:53.090251,66.9,14.2,97.0
2026-02-16 12:48:53.090251,82.8,17.8,97.5
2026-02-16 12:58:53.090251,64.0,15.1,96.9
2026-02-16 13:08:53.090251,75.0,15.4,96.3
2026-02-16 13:18:53.090251,75.8,13.5,97.0
2026-02-16 13:28:53.090251,69.8,16.0,96.9
2026-02-16 13:38:53.090251,75.8,14.3,96.8
2026-02-16 13:48:53.090251,70.4,14.5,96.8
2026-02-16 13:58:53.090251,72.0,13.6,96.6
2026-02-16 14:08:53.090251,76.9,15.8,96.8
2026-02-16 14:18:53.090251,76.3,20.8,97.2
2026-02-16 14:28:53.090251,76.1,15.5,96.9
2026-02-16 14:38:53.090251,78.8,12.3,97.5
2026-02-16 14:48:53.090251,70.8,18.8,96.8
2026-02-16 14:58:53.090251,79.0,13.8,97.4
2026-02-16 15:08:53.090251,72.9,15.5,97.2
2026-02-16 15:18:53.090251,78.1,20.1,97.6
2026-02-16 15:28:53.090251,78.9,16.8,97.1
2026-02-16 15:38:53.090251,74.5,13.2,97.0
2026-02-16 15:48:53.090251,71.6,16.4,96.8
2026-02-16 15:58:53.090251,77.0,13.6,96.8
2026-02-16 16:08:53.090251,72.2,13.9,96.9
2026-02-16 16:18:53.090251,69.3,12.0,96.7
2026-02-16 16:28:53.090251,81.1,17.7,96.6
2026-02-16 16:38:53.090251,76.6,13.5,97.6
2026-02-16 16:48:53.090251,77.4,14.3,98.0
2026-02-16 16:58:53.090251,67.1,14.8,97.3
2026-02-16 17:08:53.090251,116.2,29.9,95.0
2026-02-16 17:18:53.090251,86.6,28.1,94.9
2026-02-16 17:28:53.090251,97.2,28.7,95.0
2026-02-16 17:38:53.090251,116.5,25.8,94.8
2026-02-16 17:48:53.090251,95.0,15.0,94.5
2026-02-16 17:58:53.090251,85.5,27.1,95.6
2026-02-16 18:08:53.090251,103.4,26.2,95.6
2026-02-16 18:18:53.090251,93.4,18.3,95.6
2026-02-16 18:28:53.090251,91.7,25.3,94.9
2026-02-16 18:38:53.090251,79.8,25.2,94.4
2026-02-16 18:48:53.090251,100.9,28.2,95.5
2026-02-16 18:58:53.090251,104.4,30.4,94.8
2026-02-16 19:08:53.090251,80.8,16.7,97.3
2026-02-16 19:18:53.090251,85.0,19.1,97.7
2026-02-16 19:28:53.090251,69.6,16.4,97.1
2026-02-16 19:38:53.090251,72.5,16.0,97.0
2026-02-16 19:48:53.090251,70.3,16.5,97.5
2026-02-16 19:58:53.090251,78.2,10.5,95.7
2026-02-16 20:08:53.090251,72.7,16.3,96.9
2026-02-16 20:18:53.090251,76.0,15.5,96.7
2026-02-16 20:28:53.090251,74.9,16.7,96.9
2026-02-16 20:38:53.090251,82.0,18.4,97.5
2026-02-16 20:48:53.090251,77.0,15.0,97.4
2026-02-16 20:58:53.090251,70.1,17.5,96.9
2026-02-16 21:08:53.090251,69.1,13.9,98.1
2026-02-16 21:18:53.090251,81.7,16.9,96.9
2026-02-16 21:28:53.090251,78.8,13.4,96.5
2026-02-16 21:38:53.090251,71.6,18.9,97.1
2026-02-16 21:48:53.090251,75.5,16.9,96.7
2026-02-16 21:58:53.090251,71.3,18.2,96.9
2026-02-16 22:08:53.090251,67.8,12.8,96.7
2026-02-16 22:18:53.090251,78.4,16.8,98.3
2026-02-16 22:28:53.090251,77.1,15.1,96.2
2026-02-16 22:38:53.090251,75.1,16.9,97.2
2026-02-16 22:48:53.090251,76.1,14.9,97.7
2026-02-16 22:58:53.090251,78.0,15.4,97.8
2026-02-16 23:08:53.090251,79.0,16.8,97.1
2026-02-16 23:18:53.090251,70.3,15.6,97.8
2026-02-16 23:28:53.090251,75.0,18.5,96.1
2026-02-16 23:38:53.090251,83.1,16.9,97.3
2026-02-16 23:48:53.090251,71.5,17.0,97.0
2026-02-16 23:58:53.090251,68.7,17.0,97.1
2026-02-17 00:08:53.090251,52.4,11.8,97.8
2026-02-17 00:18:53.090251,57.3,11.6,97.7
2026-02-17 00:28:53.090251,59.3,9.6,97.9
2026-02-17 00:38:53.090251,50.9,10.0,97.9
2026-02-17 00:48:53.090251,54.9,11.4,98.6
2026-02-17 00:58:53.090251,52.4,13.2,98.0
2026-02-17 01:08:53.090251,53.8,11.7,98.0
2026-02-17 01:18:53.090251,52.7,13.1,98.2
2026-02-17 01:28:53.090251,56.7,10.7,98.4
2026-02-17 01:38:53.090251,53.9,9.9,97.2
2026-02-17 01:48:53.090251,55.3,12.0,97.6
2026-02-17 01:58:53.090251,54.2,11.7,98.9
2026-02-17 02:08:53.090251,59.3,11.2,98.5
2026-02-17 02:18:53.090251,56.1,11.7,99.0
2026-02-17 02:28:53.090251,56.6,12.3,97.9
2026-02-17 02:38:53.090251,58.8,13.3,97.1
2026-02-17 02:48:53.090251,52.3,10.5,97.6
2026-02-17 02:58:53.090251,53.2,11.9,97.7
2026-02-17 03:08:53.090251,54.0,12.6,98.4
2026-02-17 03:18:53.090251,52.8,10.5,98.5
2026-02-17 03:28:53.090251,53.7,12.3,97.7
2026-02-17 03:38:53.090251,56.6,13.0,97.4
2026-02-17 03:48:53.090251,50.8,12.7,98.2
2026-02-17 03:58:53.090251,53.4,13.1,96.9
2026-02-17 04:08:53.090251,55.7,11.1,98.2
2026-02-17 04:18:53.090251,53.8,11.2,98.2
2026-02-17 04:28:53.090251,56.3,12.8,97.8
2026-02-17 04:38:53.090251,54.0,11.2,98.2
2026-02-17 04:48:53.090251,53.3,11.1,97.4
2026-02-17 04:58:53.090251,54.0,11.9,97.6
2026-02-17 05:08:53.090251,56.6,12.3,97.7
2026-02-17 05:18:53.090251,56.4,10.5,97.7
2026-02-17 05:28:53.090251,56.0,13.6,97.7
2026-02-17 05:38:53.090251,56.7,11.1,98.3
2026-02-17 05:48:53.090251,59.2,13.5,97.4
2026-02-17 05:58:53.090251,56.9,13.1,98.8
2026-02-17 06:08:53.090251,79.4,18.4,96.4
2026-02-17 06:18:53.090251,73.8,17.3,96.9
2026-02-17 06:28:53.090251,79.0,14.7,97.3
2026-02-17 06:38:53.090251,76.3,14.7,96.8
2026-02-17 06:48:53.090251,68.2,18.0,96.8
2026-02-17 06:58:53.090251,66.3,12.8,96.1
2026-02-17 07:08:53.090251,116.9,35.0,94.6
2026-02-17 07:18:53.090251,117.2,15.9,94.9
2026-02-17 07:28:53.090251,106.7,29.4,94.3
2026-02-17 07:38:53.090251,98.5,25.0,95.5
2026-02-17 07:48:53.090251,90.2,17.7,95.5
2026-02-17 07:58:53.090251,106.8,27.1,94.6
2026-02-17 08:08:53.090251,89.7,12.1,95.5
2026-02-17 08:18:53.090251,115.6,19.1,94.3
2026-02-17 08:28:53.090251,100.8,31.1,95.4
2026-02-17 08:38:53.090251,104.6,22.0,95.6
2026-02-17 08:48:53.090251,110.5,26.0,94.8
2026-02-17 08:58:53.090251,95.0,26.0,94.6
2026-02-17 09:08:53.090251,76.4,17.0,97.3
2026-02-17 09:18:53.090251,79.0,15.0,97.7
2026-02-17 09:28:53.090251,77.0,15.3,96.8
2026-02-17 09:38:53.090251,71.2,17.3,98.2
2026-02-17 09:48:53.090251,78.1,14.2,97.0
2026-02-17 09:58:53.090251,66.6,12.8,95.9
2026-02-17 10:08:53.090251,75.0,16.9,96.8
2026-02-17 10:18:53.090251,70.0,16.4,97.0
2026-02-17 10:28:53.090251,82.0,16.7,97.0
2026-02-17 10:38:53.090251,76.5,15.2,97.3
2026-02-17 10:48:53.090251,78.8,10.8,98.3
2026-02-17 10:58:53.090251,73.1,17.7,97.2
2026-02-17 11:08:53.090251,74.0,16.0,96.4
2026-02-17 11:18:53.090251,78.9,16.4,97.0
2026-02-17 11:28:53.090251,67.3,13.3,96.9
2026-02-17 11:38:53.090251,74.5,14.3,97.1
2026-02-17 11:48:53.090251,76.7,17.6,97.5
2026-02-17 11:58:53.090251,70.5,16.2,96.5
2026-02-17 12:08:53.090251,82.0,16.7,96.8
2026-02-17 12:18:53.090251,74.5,18.6,96.5
2026-02-17 12:28:53.090251,64.8,14.3,96.9
2026-02-17 12:38:53.090251,78.8,16.4,97.8
2026-02-17 12:48:53.090251,84.0,15.5,98.0
2026-02-17 12:58:53.090251,76.3,18.0,96.7
2026-02-17 13:08:53.090251,71.5,14.0,97.3
2026-02-17 13:18:53.090251,71.7,17.2,96.7
2026-02-17 13:28:53.090251,75.1,16.1,96.7
2026-02-17 13:38:53.090251,71.3,15.6,97.8
2026-02-17 13:48:53.090251,72.7,17.1,96.2
2026-02-17 13:58:53.090251,74.4,13.7,98.2
2026-02-17 14:08:53.090251,68.7,13.4,97.2
2026-02-17 14:18:53.090251,78.2,16.8,97.5
2026-02-17 14:28:53.090251,73.4,17.4,96.5
2026-02-17 14:38:53.090251,75.2,15.5,96.6
2026-02-17 14:48:53.090251,78.2,15.8,97.1
2026-02-17 14:58:53.090251,70.9,15.6,97.0
2026-02-17 15:08:53.090251,74.3,12.9,96.3
2026-02-17 15:18:53.090251,75.5,16.6,97.0
2026-02-17 15:28:53.090251,71.0,13.9,97.6
2026-02-17 15:38:53.090251,76.8,14.2,96.6
2026-02-17 15:48:53.090251,73.7,15.4,96.5
2026-02-17 15:58:53.090251,74.4,19.4,97.1
2026-02-17 16:08:53.090251,82.6,13.0,96.4
2026-02-17 16:18:53.090251,82.0,18.8,97.0
2026-02-17 16:28:53.090251,63.8,15.8,97.1
2026-02-17 16:38:53.090251,75.8,14.1,96.9
2026-02-17 16:48:53.090251,85.3,15.8,97.6
2026-02-17 16:58:53.090251,78.1,14.3,97.1
2026-02-17 17:08:53.090251,95.5,19.8,95.3
2026-02-17 17:18:53.090251,102.0,40.0,94.6
2026-02-17 17:28:53.090251,120.6,20.2,96.0
2026-02-17 17:38:53.090251,73.0,25.0,95.9
2026-02-17 17:48:53.090251,89.5,21.6,95.2
2026-02-17 17:58:53.090251,77.9,21.2,95.1
2026-02-17 18:08:53.090251,96.9,20.7,94.4
2026-02-17 18:18:53.090251,49.9,23.7,94.6
2026-02-17 18:28:53.090251,94.4,24.4,94.4
2026-02-17 18:38:53.090251,84.9,24.4,95.6
2026-02-17 18:48:53.090251,101.4,26.7,96.5
2026-02-17 18:58:53.090251,88.3,18.1,95.2
2026-02-17 19:08:53.090251,68.1,16.3,97.4
2026-02-17 19:18:53.090251,68.3,15.9,96.5
2026-02-17 19:28:53.090251,76.4,14.5,97.2
2026-02-17 19:38:53.090251,76.1,12.9,97.9
2026-02-17 19:48:53.090251,71.8,14.2,96.7
2026-02-17 19:58:53.090251,71.1,13.8,97.2
2026-02-17 20:08:53.090251,77.1,15.7,97.1
2026-02-17 20:18:53.090251,71.8,12.5,97.2
2026-02-17 20:28:53.090251,86.6,16.6,96.8
2026-02-17 20:38:53.090251,71.0,18.0,97.9
2026-02-17 20:48:53.090251,73.6,14.8,97.2
2026-02-17 20:58:53.090251,80.5,15.1,98.0
2026-02-17 21:08:53.090251,81.2,14.0,98.1
2026-02-17 21:18:53.090251,79.9,18.6,97.6
2026-02-17 21:28:53.090251,77.2,19.4,97.0
