timestamp,heart_rate_bpm,breathing_rate_lpm,spo2_percent,pm2.5_ug_m3,pm10_ug_m3,ozone_ppb,no2_ppb
2026-02-19 20:08:53.090251,73.1,19.2,96.8,55.64,125.31,78.31,57.24
2026-02-19 20:18:53.090251,56.0,15.3,97.5,56.46,112.36,67.97,53.66
2026-02-19 20:28:53.090251,79.6,15.6,97.3,56.64,137.48,73.87,55.69
2026-02-19 20:38:53.090251,75.2,15.2,96.5,89.09,194.71,89.95,68.3
2026-02-19 20:48:53.090251,77.7,13.5,96.7,52.49,109.5,62.19,41.03
2026-02-19 20:58:53.090251,69.9,18.6,97.2,105.43,260.01,113.81,100.66
2026-02-19 21:08:53.090251,78.6,9.7,96.7,101.84,189.62,96.64,63.0
2026-02-19 21:18:53.090251,72.5,15.7,96.5,84.33,179.81,87.95,65.05
2026-02-19 21:28:53.090251,75.3,16.3,96.2,117.28,232.03,109.06,73.71
2026-02-19 21:38:53.090251,82.2,19.8,96.7,81.87,199.61,75.58,59.82
2026-02-19 21:48:53.090251,70.1,14.7,98.1,103.12,210.04,97.36,66.31
2026-02-19 21:58:53.090251,77.9,15.1,97.4,159.8,272.34,123.99,78.18
2026-02-19 22:08:53.090251,70.3,17.4,96.8,81.71,150.37,85.94,77.96
2026-02-19 22:18:53.090251,66.5,16.5,97.3,117.86,229.25,109.08,87.85
2026-02-19 22:28:53.090251,81.6,16.3,97.0,114.06,274.97,97.13,74.99
2026-02-19 22:38:53.090251,78.9,19.6,97.6,132.11,317.62,98.7,76.99
2026-02-19 22:48:53.090251,71.4,17.1,97.6,144.47,317.13,128.17,92.64
2026-02-19 22:58:53.090251,67.7,14.9,97.9,125.8,290.85,112.52,88.86
2026-02-19 23:08:53.090251,87.5,16.6,97.8,134.84,327.75,104.67,83.87
2026-02-19 23:18:53.090251,72.1,17.1,97.5,114.3,309.88,93.47,83.3
2026-02-19 23:28:53.090251,78.6,15.1,97.2,86.93,295.1,78.81,81.11
2026-02-19 23:38:53.090251,67.6,15.8,96.7,94.83,303.27,87.84,87.15
2026-02-19 23:48:53.090251,80.9,13.5,96.6,144.98,368.81,120.33,108.83
2026-02-19 23:58:53.090251,80.8,14.5,97.1,132.01,316.53,99.74,89.01
2026-02-20 00:08:53.090251,55.8,12.4,97.3,149.35,346.31,112.83,94.29
2026-02-20 00:18:53.090251,53.7,14.5,98.0,161.49,352.64,101.0,95.27
2026-02-20 00:28:53.090251,54.0,12.4,97.9,140.57,339.79,73.0,91.52
2026-02-20 00:38:53.090251,53.1,11.5,98.6,135.9,361.08,107.03,90.28
2026-02-20 00:48:53.090251,56.7,12.8,98.6,161.11,477.65,32.06,88.27
2026-02-20 00:58:53.090251,52.0,10.3,97.2,140.92,442.68,53.5,84.96
2026-02-20 01:08:53.090251,52.1,11.1,98.0,182.14,372.09,122.74,90.22
2026-02-20 01:18:53.090251,55.4,11.3,98.0,164.51,367.17,109.22,88.17
2026-02-20 01:28:53.090251,58.1,12.0,98.3,115.76,290.42,83.78,82.7
2026-02-20 01:38:53.090251,55.5,12.0,97.8,209.27,413.49,85.57,111.23
2026-02-20 01:48:53.090251,56.2,11.3,98.4,296.27,535.53,82.06,120.07
2026-02-20 01:58:53.090251,57.0,12.3,97.8,318.57,503.0,107.12,119.42
2026-02-20 02:08:53.090251,51.5,13.9,98.6,350.39,516.59,139.22,162.5
2026-02-20 02:18:53.090251,57.9,10.4,98.2,355.77,528.41,257.73,112.59
2026-02-20 02:28:53.090251,56.1,11.7,98.0,434.92,521.21,153.52,113.21
2026-02-20 02:38:53.090251,56.3,11.6,97.4,394.59,537.51,193.31,120.66
2026-02-20 02:48:53.090251,57.4,11.8,98.0,537.96,693.21,160.01,149.12
2026-02-20 02:58:53.090251,53.9,13.2,98.5,482.4,483.99,108.33,148.92
2026-02-20 03:08:53.090251,56.2,12.2,97.1,342.45,475.1,177.07,131.92
2026-02-20 03:18:53.090251,55.0,11.1,98.4,588.39,763.58,39.05,113.31
2026-02-20 03:28:53.090251,56.9,9.9,97.9,685.36,708.8,39.21,128.15
2026-02-20 03:38:53.090251,55.8,12.8,98.1,488.57,527.64,33.33,123.36
2026-02-20 03:48:53.090251,53.6,12.7,98.9,338.38,471.47,35.0,92.18
2026-02-20 03:58:53.090251,51.7,12.5,98.8,307.08,415.79,33.89,103.26
2026-02-20 04:08:53.090251,55.3,12.3,98.5,291.71,464.27,42.27,133.98
2026-02-20 04:18:53.090251,54.6,11.4,99.2,295.88,491.38,50.03,147.03
2026-02-20 04:28:53.090251,54.7,14.9,97.5,277.67,437.21,43.22,127.18
2026-02-20 04:38:53.090251,56.4,12.5,97.8,228.16,388.97,66.96,113.74
2026-02-20 04:48:53.090251,55.5,13.1,98.7,194.2,266.97,63.1,119.58
2026-02-20 04:58:53.090251,54.3,13.3,98.0,236.09,399.5,37.37,116.66
2026-02-20 05:08:53.090251,53.5,13.4,98.6,291.98,391.88,35.58,109.65
2026-02-20 05:18:53.090251,52.9,11.0,98.2,351.47,412.95,37.74,96.23
2026-02-20 05:28:53.090251,54.8,12.3,98.2,237.21,409.98,37.26,102.95
2026-02-20 05:38:53.090251,55.7,12.0,97.2,285.71,412.35,48.81,114.11
2026-02-20 05:48:53.090251,54.2,12.1,98.6,323.74,350.18,53.69,117.17
2026-02-20 05:58:53.090251,52.2,11.6,98.7,340.61,439.26,50.47,128.85
2026-02-20 06:08:53.090251,78.6,16.3,97.2,281.76,399.82,32.17,111.52
2026-02-20 06:18:53.090251,82.5,13.5,97.2,174.56,443.12,38.25,98.73
2026-02-20 06:28:53.090251,82.1,19.7,96.7,216.1,478.72,35.12,109.5
2026-02-20 06:38:53.090251,70.7,13.6,97.4,136.21,399.13,40.07,68.9
2026-02-20 06:48:53.090251,75.7,14.5,97.6,113.3,325.47,39.94,70.01
2026-02-20 06:58:53.090251,74.1,16.3,96.7,128.7,336.16,38.99,71.29
2026-02-20 07:08:53.090251,96.1,25.6,94.9,127.5,312.58,36.12,82.99
2026-02-20 07:18:53.090251,108.2,20.2,95.2,236.58,489.62,40.89,133.28
2026-02-20 07:28:53.090251,110.3,26.4,95.2,246.25,437.91,44.16,95.64
2026-02-20 07:38:53.090251,109.9,33.7,94.9,263.61,473.72,49.44,83.15
2026-02-20 07:48:53.090251,99.0,17.5,95.0,263.25,422.11,34.89,101.67
2026-02-20 07:58:53.090251,137.5,28.9,94.5,196.6,432.38,34.86,97.75
2026-02-20 08:08:53.090251,113.3,21.5,94.5,223.3,426.63,33.98,109.4
2026-02-20 08:18:53.090251,78.7,29.0,94.8,204.6,417.29,31.6,78.79
2026-02-20 08:28:53.090251,98.6,23.3,94.7,293.91,497.31,38.89,96.68
2026-02-20 08:38:53.090251,123.1,31.4,95.3,283.61,414.27,53.91,81.86
2026-02-20 08:48:53.090251,106.8,25.6,94.7,238.21,374.88,36.02,72.44
2026-02-20 08:58:53.090251,79.0,24.3,95.4,295.62,502.98,38.31,71.44
2026-02-20 09:08:53.090251,67.5,18.1,97.2,189.09,249.35,41.6,58.86
2026-02-20 09:18:53.090251,69.2,20.6,97.0,199.12,294.81,37.83,50.79
2026-02-20 09:28:53.090251,67.3,11.6,96.5,210.28,365.65,30.87,76.9
2026-02-20 09:38:53.090251,76.7,20.0,97.4,209.91,438.88,32.12,76.81
2026-02-20 09:48:53.090251,72.3,16.9,97.4,154.55,336.29,33.54,66.38
2026-02-20 09:58:53.090251,68.2,14.0,96.8,167.64,345.07,34.65,61.53
2026-02-20 10:08:53.090251,73.9,18.8,96.8,200.78,443.63,33.68,85.26
2026-02-20 10:18:53.090251,76.6,14.9,96.8,229.35,450.31,33.35,88.54
2026-02-20 10:28:53.090251,77.9,15.9,97.9,232.33,433.94,34.3,86.92
2026-02-20 10:38:53.090251,71.1,15.7,96.9,236.24,445.54,31.86,88.02
2026-02-20 10:48:53.090251,74.2,14.1,97.1,161.92,324.2,34.48,68.35
2026-02-20 10:58:53.090251,78.6,13.2,96.4,131.95,291.75,33.78,66.67
2026-02-20 11:08:53.090251,70.2,19.6,96.4,187.3,399.43,37.52,82.03
2026-02-20 11:18:53.090251,75.7,16.8,97.2,364.15,616.99,45.0,122.88
2026-02-20 11:28:53.090251,76.7,16.0,96.9,411.8,605.65,41.56,114.03
2026-02-20 11:38:53.090251,73.5,16.7,96.5,232.41,346.57,38.99,59.88
2026-02-20 11:48:53.090251,72.6,18.7,96.4,154.26,307.64,36.31,65.49
2026-02-20 11:58:53.090251,72.5,19.3,96.8,213.2,395.37,36.9,93.45
2026-02-20 12:08:53.090251,73.5,18.0,96.7,273.82,515.41,40.19,129.41
2026-02-20 12:18:53.090251,67.3,15.3,96.6,339.96,535.68,55.09,108.76
2026-02-20 12:28:53.090251,68.3,15.3,97.9,231.1,368.9,43.97,62.46
2026-02-20 12:38:53.090251,79.8,15.6,96.2,211.16,353.61,42.84,56.66
2026-02-20 12:48:53.090251,71.9,15.0,97.2,191.5,402.31,50.03,66.19
2026-02-20 12:58:53.090251,79.5,16.4,97.2,247.79,440.18,47.86,95.55
2026-02-20 13:08:53.090251,75.0,15.2,97.8,255.33,390.67,42.9,90.79
2026-02-20 13:18:53.090251,77.7,15.0,97.0,248.01,341.15,41.13,91.07
2026-02-20 13:28:53.090251,72.6,16.6,96.7,215.42,352.83,41.95,87.15
2026-02-20 13:38:53.090251,75.1,15.7,97.7,194.12,278.62,44.04,65.86
2026-02-20 13:48:53.090251,79.7,17.8,96.7,154.52,170.19,47.75,38.85
2026-02-20 13:58:53.090251,72.6,14.2,97.2,136.98,218.67,45.09,52.31
2026-02-20 14:08:53.090251,79.1,14.9,97.4,141.88,266.86,42.66,64.33
2026-02-20 14:18:53.090251,86.2,17.1,96.8,108.26,239.51,36.04,59.2
2026-02-20 14:28:53.090251,88.3,13.2,97.0,146.04,314.69,29.92,67.72
2026-02-20 14:38:53.090251,79.2,14.8,97.3,216.73,423.24,32.17,79.35
2026-02-20 14:48:53.090251,66.2,13.4,97.4,232.37,426.02,33.09,85.07
2026-02-20 14:58:53.090251,76.1,15.4,96.6,309.28,318.52,29.53,84.75
2026-02-20 15:08:53.090251,72.7,17.7,97.0,222.66,281.83,24.93,63.97
2026-02-20 15:18:53.090251,62.6,15.1,96.8,188.08,284.88,33.86,60.94
2026-02-20 15:28:53.090251,76.3,19.2,97.7,177.67,206.63,36.21,51.44
2026-02-20 15:38:53.090251,74.6,21.6,96.4,218.63,268.67,34.21,66.94
2026-02-20 15:48:53.090251,83.6,18.1,97.0,227.68,225.03,34.42,55.95
2026-02-20 15:58:53.090251,88.6,14.2,97.2,217.55,207.03,39.1,63.7
2026-02-20 16:08:53.090251,72.4,15.7,96.4,349.98,226.74,18.33,63.36
2026-02-20 16:18:53.090251,70.5,16.6,97.5,286.6,360.04,19.1,63.71
2026-02-20 16:28:53.090251,81.2,14.5,97.2,189.45,277.25,20.57,67.27
2026-02-20 16:38:53.090251,74.9,15.6,96.7,230.94,386.49,37.93,92.12
2026-02-20 16:48:53.090251,78.5,15.4,96.8,241.78,370.37,40.58,88.02
2026-02-20 16:58:53.090251,85.8,15.3,96.9,135.87,166.57,34.78,50.39
2026-02-20 17:08:53.090251,118.7,24.3,95.2,74.92,80.21,36.05,42.24
2026-02-20 17:18:53.090251,90.7,24.7,94.8,109.13,144.49,36.87,45.82
2026-02-20 17:28:53.090251,92.3,28.4,94.3,132.35,171.91,39.39,46.68
2026-02-20 17:38:53.090251,93.2,22.0,95.6,166.71,276.2,36.47,65.43
2026-02-20 17:48:53.090251,88.5,23.8,94.9,214.23,316.16,35.58,82.78
2026-02-20 17:58:53.090251,88.3,34.3,95.8,136.02,251.31,34.75,64.08
2026-02-20 18:08:53.090251,86.5,21.5,96.0,198.24,410.79,36.78,93.86
2026-02-20 18:18:53.090251,134.5,26.3,95.6,194.99,427.02,39.02,88.38
2026-02-20 18:28:53.090251,104.1,26.1,96.2,186.65,324.14,43.9,62.01
2026-02-20 18:38:53.090251,129.0,23.7,95.0,146.49,286.46,44.68,49.57
2026-02-20 18:48:53.090251,117.0,27.2,95.2,176.04,414.89,35.21,60.62
2026-02-20 18:58:53.090251,122.2,35.6,95.2,77.85,218.27,36.12,55.29
2026-02-20 19:08:53.090251,66.6,15.6,97.4,129.1,325.78,34.28,69.98
2026-02-20 19:18:53.090251,78.5,13.5,97.0,133.12,303.04,36.78,67.24
2026-02-20 19:28:53.090251,77.3,14.1,97.7,120.43,272.12,35.09,62.77
2026-02-20 19:38:53.090251,70.5,13.6,96.3,129.09,275.18,31.87,58.31
2026-02-20 19:48:53.090251,71.8,15.6,97.6,166.55,250.37,31.11,56.97
2026-02-20 19:58:53.090251,78.8,15.4,97.2,130.62,268.92,36.88,73.3
2026-02-20 20:08:53.090251,77.1,16.7,97.2,168.96,358.24,35.28,81.51
2026-02-20 20:18:53.090251,76.0,17.1,97.5,183.98,386.01,31.92,82.14
2026-02-20 20:28:53.090251,78.9,12.9,96.6,163.86,335.5,31.57,78.82
2026-02-20 20:38:53.090251,75.1,15.9,97.8,112.02,330.9,32.42,72.55
2026-02-20 20:48:53.090251,73.1,15.9,96.5,107.13,352.54,30.24,71.98
2026-02-20 20:58:53.090251,75.1,18.5,96.9,109.38,364.83,29.1,68.84
2026-02-20 21:08:53.090251,72.2,12.7,97.6,126.74,406.49,35.07,67.45
2026-02-20 21:18:53.090251,72.3,18.4,97.8,106.92,303.47,33.71,60.72
2026-02-20 21:28:53.090251,78.8,19.5,96.8,93.03,270.3,38.35,65.62
2026-02-20 21:38:53.090251,65.5,18.4,96.9,182.29,158.96,44.58,55.22
2026-02-20 21:48:53.090251,70.5,15.8,96.0,451.25,104.82,55.11,42.2
2026-02-20 21:58:53.090251,83.6,15.6,97.3,425.22,103.74,55.2,46.64
2026-02-20 22:08:53.090251,75.8,14.1,97.2,328.23,198.09,31.79,59.34
2026-02-20 22:18:53.090251,67.4,16.0,96.8,178.5,255.65,35.64,72.8
2026-02-20 22:28:53.090251,77.9,13.0,97.0,149.73,382.34,38.79,94.66
2026-02-20 22:38:53.090251,76.0,13.2,97.5,127.9,359.47,45.24,79.46
2026-02-20 22:48:53.090251,72.6,15.5,97.5,114.68,300.55,35.22,69.08
2026-02-20 22:58:53.090251,74.3,11.9,96.6,67.83,181.19,32.02,56.64
2026-02-20 23:08:53.090251,78.9,16.2,96.0,82.32,196.84,27.77,60.55
2026-02-20 23:18:53.090251,73.8,14.9,97.4,90.6,229.62,31.88,61.48
2026-02-20 23:28:53.090251,69.8,17.8,97.5,91.6,242.14,30.68,64.99
2026-02-20 23:38:53.090251,86.2,18.7,97.3,112.41,307.78,34.43,65.16
2026-02-20 23:48:53.090251,70.8,16.7,97.1,134.4,224.36,35.35,49.88
2026-02-20 23:58:53.090251,77.5,14.9,97.8,106.45,142.78,45.45,39.68
2026-02-21 00:08:53.090251,55.5,12.8,97.7,68.88,106.39,47.51,33.32
2026-02-21 00:18:53.090251,57.7,13.7,97.8,37.49,110.65,47.14,32.0
2026-02-21 00:28:53.090251,54.0,13.4,98.9,64.42,169.87,42.82,32.11
2026-02-21 00:38:53.090251,55.7,11.8,98.8,74.58,182.79,34.2,27.78
2026-02-21 00:48:53.090251,53.6,11.4,98.3,102.46,284.27,34.99,34.28
2026-02-21 00:58:53.090251,53.7,10.8,98.3,112.71,319.97,32.01,42.06
2026-02-21 01:08:53.090251,50.9,10.1,97.6,125.8,348.95,31.9,42.18
2026-02-21 01:18:53.090251,57.2,12.3,97.7,114.07,288.64,32.6,38.7
2026-02-21 01:28:53.090251,57.8,10.9,98.0,96.39,267.96,33.42,46.65
2026-02-21 01:38:53.090251,52.5,13.5,98.5,120.43,350.42,31.83,51.65
2026-02-21 01:48:53.090251,59.6,10.8,98.1,121.21,332.73,30.92,49.53
2026-02-21 01:58:53.090251,58.6,12.0,97.4,128.51,365.67,28.61,51.94
2026-02-21 02:08:53.090251,53.6,13.8,98.9,120.88,405.64,20.88,69.31
2026-02-21 02:18:53.090251,54.1,12.1,98.4,151.17,342.53,31.7,70.55
2026-02-21 02:28:53.090251,53.4,11.5,97.9,149.42,282.88,19.74,79.52
2026-02-21 02:38:53.090251,56.5,13.5,97.9,168.23,254.71,22.26,83.82
2026-02-21 02:48:53.090251,55.7,12.2,98.8,118.34,247.77,23.14,78.84
2026-02-21 02:58:53.090251,55.9,9.9,97.4,156.38,218.98,23.49,79.24
2026-02-21 03:08:53.090251,58.2,11.5,98.2,152.66,289.95,18.81,85.54
2026-02-21 03:18:53.090251,56.5,11.2,98.3,113.62,311.56,15.36,75.87
2026-02-21 03:28:53.090251,55.2,12.2,97.9,69.44,204.22,14.88,76.28
2026-02-21 03:38:53.090251,53.5,10.0,98.1,91.19,285.69,22.61,84.22
2026-02-21 03:48:53.090251,58.8,11.0,97.7,105.71,291.02,22.94,81.75
2026-02-21 03:58:53.090251,56.2,12.4,98.6,83.36,210.86,34.73,77.96
2026-02-21 04:08:53.090251,59.0,12.0,98.5,70.62,192.27,32.92,83.8
2026-02-21 04:18:53.090251,55.7,11.0,97.4,84.4,234.82,31.95,73.67
2026-02-21 04:28:53.090251,53.9,11.4,98.6,47.67,207.72,29.86,64.65
2026-02-21 04:38:53.090251,51.4,12.2,97.5,62.44,252.48,30.66,67.13
2026-02-21 04:48:53.090251,56.3,12.4,97.1,150.76,543.0,35.44,74.99
2026-02-21 04:58:53.090251,54.9,11.1,97.8,151.25,410.15,36.52,77.6
2026-02-21 05:08:53.090251,53.7,13.0,97.4,68.88,190.42,52.48,68.1
2026-02-21 05:18:53.090251,50.7,12.4,98.3,129.15,237.88,54.89,72.06
2026-02-21 05:28:53.090251,51.2,11.9,99.0,146.59,253.07,45.45,71.58
2026-02-21 05:38:53.090251,55.7,13.1,98.2,107.69,309.37,33.49,61.17
2026-02-21 05:48:53.090251,54.9,11.6,97.7,163.97,375.82,27.66,87.79
2026-02-21 05:58:53.090251,53.1,11.2,98.0,184.69,371.87,43.31,110.15
2026-02-21 06:08:53.090251,70.9,17.1,96.8,176.54,343.62,28.5,102.4
2026-02-21 06:18:53.090251,82.2,13.6,96.5,175.23,409.95,40.1,102.55
2026-02-21 06:28:53.090251,75.4,17.5,96.7,145.22,389.03,35.43,102.55
2026-02-21 06:38:53.090251,71.0,15.0,97.0,152.84,400.78,28.65,88.05
2026-02-21 06:48:53.090251,85.8,13.1,97.4,136.35,356.47,32.02,80.08
2026-02-21 06:58:53.090251,79.5,16.8,97.0,152.99,324.19,49.2,93.15
2026-02-21 07:08:53.090251,104.0,26.5,95.5,130.13,409.7,56.86,103.25
2026-02-21 07:18:53.090251,91.6,30.1,94.5,110.54,263.66,56.36,93.8
2026-02-21 07:28:53.090251,85.9,26.3,94.8,103.42,260.82,55.86,75.05
2026-02-21 07:38:53.090251,110.9,25.0,95.2,99.09,266.24,42.6,61.32
2026-02-21 07:48:53.090251,116.1,25.7,94.9,96.07,287.92,50.43,69.59
2026-02-21 07:58:53.090251,109.6,23.4,94.7,72.31,189.5,38.6,72.94
2026-02-21 08:08:53.090251,73.9,22.7,94.9,93.14,271.06,41.04,73.49
2026-02-21 08:18:53.090251,90.1,25.7,94.7,109.36,271.94,33.66,68.76
2026-02-21 08:28:53.090251,93.0,21.0,95.6,126.74,303.75,40.95,85.21
2026-02-21 08:38:53.090251,94.9,18.7,94.9,80.81,234.05,57.8,65.55
2026-02-21 08:48:53.090251,103.2,32.9,94.4,85.8,211.83,42.85,70.38
2026-02-21 08:58:53.090251,105.3,26.5,95.5,198.2,313.23,58.08,108.48
2026-02-21 09:08:53.090251,72.7,16.6,97.6,145.74,367.73,43.78,97.21
2026-02-21 09:18:53.090251,70.7,15.7,97.3,109.91,302.02,45.95,67.76
2026-02-21 09:28:53.090251,70.0,18.0,97.4,207.4,429.32,50.69,75.66
2026-02-21 09:38:53.090251,80.3,15.9,97.0,204.56,363.53,43.3,92.19
2026-02-21 09:48:53.090251,73.5,14.5,96.7,220.77,376.33,42.33,92.34
2026-02-21 09:58:53.090251,81.4,18.0,97.3,183.82,392.34,39.49,94.19
2026-02-21 10:08:53.090251,80.8,17.3,98.0,109.76,334.65,43.99,65.21
2026-02-21 10:18:53.090251,68.9,13.8,96.8,74.42,242.54,61.69,46.48
2026-02-21 10:28:53.090251,74.5,16.8,96.9,94.28,263.87,68.53,62.22
2026-02-21 10:38:53.090251,79.7,16.9,96.4,216.96,500.59,66.7,70.84
2026-02-21 10:48:53.090251,65.5,13.3,95.9,198.09,356.85,63.83,87.53
2026-02-21 10:58:53.090251,70.3,18.8,96.7,121.76,334.51,41.08,70.37
2026-02-21 11:08:53.090251,70.6,15.6,97.3,135.54,381.35,34.75,75.55
2026-02-21 11:18:53.090251,80.7,17.4,97.4,123.21,375.15,52.5,54.83
2026-02-21 11:28:53.090251,83.0,18.1,96.9,78.18,287.99,48.38,47.84
2026-02-21 11:38:53.090251,69.2,18.8,97.7,126.04,279.92,52.39,50.3
2026-02-21 11:48:53.090251,74.2,14.5,97.4,139.1,329.12,45.33,58.93
2026-02-21 11:58:53.090251,73.6,16.3,97.1,233.82,352.76,46.67,59.74
2026-02-21 12:08:53.090251,78.0,18.9,97.0,178.44,505.07,49.89,52.38
2026-02-21 12:18:53.090251,77.9,16.7,97.4,110.1,386.67,40.92,63.7
2026-02-21 12:28:53.090251,74.6,10.6,96.7,118.43,326.02,39.59,84.21
2026-02-21 12:38:53.090251,91.6,16.1,98.3,107.37,252.35,39.1,80.72
2026-02-21 12:48:53.090251,84.3,15.5,97.1,113.9,222.88,30.8,65.71
2026-02-21 12:58:53.090251,62.9,13.1,96.5,103.75,301.57,53.9,79.07
2026-02-21 13:08:53.090251,77.4,15.3,96.6,69.88,317.07,53.22,50.12
2026-02-21 13:18:53.090251,71.2,15.8,96.4,40.33,150.34,57.01,45.6
2026-02-21 13:28:53.090251,78.1,18.0,97.6,48.95,150.23,49.0,55.2
2026-02-21 13:38:53.090251,74.3,17.6,97.2,63.27,174.62,54.23,64.11
2026-02-21 13:48:53.090251,66.7,16.2,97.0,56.38,137.62,50.95,69.98
2026-02-21 13:58:53.090251,71.9,18.2,97.1,95.23,257.16,65.67,97.33
2026-02-21 14:08:53.090251,69.3,15.4,96.6,123.44,354.35,45.77,131.55
2026-02-21 14:18:53.090251,71.1,20.2,96.8,122.2,362.94,42.56,119.37
2026-02-21 14:28:53.090251,84.8,17.2,96.6,121.1,436.35,29.97,92.68
2026-02-21 14:38:53.090251,71.0,13.9,96.9,71.89,320.91,20.67,64.07
2026-02-21 14:48:53.090251,74.6,15.3,97.5,80.37,348.79,26.41,57.63
2026-02-21 14:58:53.090251,70.1,13.4,97.0,40.87,233.62,39.61,70.77
2026-02-21 15:08:53.090251,76.3,16.2,97.0,41.83,264.59000000000003,39.29292682926829,79.9
2026-02-21 15:18:53.090251,74.4,17.5,97.4,66.73,295.56,38.975853658536586,76.52
2026-02-21 15:28:53.090251,69.7,17.1,97.1,64.63,252.45666666666668,38.658780487804876,80.04
2026-02-21 15:38:53.090251,73.1,15.1,97.6,43.02,209.35333333333335,38.34170731707317,77.07
2026-02-21 15:48:53.090251,78.2,14.4,98.0,57.4,166.25,38.02463414634146,106.23
2026-02-21 15:58:53.090251,76.2,13.1,96.9,48.6,244.14,37.70756097560975,96.64
2026-02-21 16:08:53.090251,74.0,16.0,96.5,62.0,310.73,37.39048780487805,86.9
2026-02-21 16:18:53.090251,80.9,17.9,97.2,80.14,205.5,37.07341463414634,139.09
2026-02-21 16:28:53.090251,76.3,17.9,96.9,51.6,124.35,36.756341463414635,80.43
2026-02-21 16:38:53.090251,68.9,16.3,96.9,41.96,87.16,36.439268292682925,70.93
2026-02-21 16:48:53.090251,83.9,15.5,97.0,65.19,218.93,36.12219512195122,56.65
2026-02-21 16:58:53.090251,83.3,16.5,97.1,60.9,228.2,35.80512195121951,36.63
2026-02-21 17:08:53.090251,83.0,28.3,95.9,35.1,88.82,35.4880487804878,99.75
2026-02-21 17:18:53.090251,112.9,24.7,95.0,58.27,87.74,35.1709756097561,63.2
2026-02-21 17:28:53.090251,100.2,25.3,94.8,61.93,124.6,34.85390243902439,36.35
2026-02-21 17:38:53.090251,130.5,26.0,94.3,44.08,160.22,34.536829268292685,103.29
2026-02-21 17:48:53.090251,78.4,27.1,94.7,63.62,245.23,34.219756097560975,83.84
2026-02-21 17:58:53.090251,110.7,29.1,95.5,76.1,325.29,33.90268292682927,71.42
2026-02-21 18:08:53.090251,114.2,20.4,93.9,51.52,359.19,33.58560975609756,53.97
2026-02-21 18:18:53.090251,121.7,20.1,94.7,36.62,286.38,33.26853658536585,54.02
2026-02-21 18:28:53.090251,86.9,22.6,95.5,29.83,128.18,32.95146341463415,58.02
2026-02-21 18:38:53.090251,155.9,21.5,94.6,22.98,103.8,32.63439024390244,35.01
2026-02-21 18:48:53.090251,108.5,22.0,94.6,25.83,90.41,32.31731707317073,32.97
2026-02-21 18:58:53.090251,125.0,22.6,94.6,43.35,224.62,32.000243902439024,17.4
2026-02-21 19:08:53.090251,71.5,16.8,97.0,20.52,223.56,31.683170731707317,11.37
2026-02-21 19:18:53.090251,79.8,18.8,97.2,46.71,246.98,31.36609756097561,20.06
2026-02-21 19:28:53.090251,75.0,14.3,97.9,116.12,243.81338983050847,31.0490243902439,19.37
2026-02-21 19:38:53.090251,75.6,16.9,96.4,50.81,240.64677966101695,30.731951219512194,14.86
2026-02-21 19:48:53.090251,74.4,14.1,96.3,47.17,237.4801694915254,30.414878048780487,18.32
2026-02-21 19:58:53.090251,63.0,20.0,97.4,41.42,234.31355932203388,30.09780487804878,18.21
2026-02-21 20:08:53.090251,84.4,19.0,97.3,45.31,231.14694915254236,29.780731707317074,23.52
2026-02-21 20:18:53.090251,76.0,11.4,96.5,58.46,227.98033898305084,29.463658536585363,21.16
2026-02-21 20:28:53.090251,88.0,18.9,97.1,41.92,224.81372881355932,29.14658536585366,18.81
2026-02-21 20:38:53.090251,78.5,14.7,97.3,33.04,221.6471186440678,28.82951219512195,21.44
2026-02-21 20:48:53.090251,72.6,12.3,97.5,22.35,218.48050847457625,28.512439024390243,19.98
2026-02-21 20:58:53.090251,72.9,12.4,96.7,22.44,215.31389830508473,28.195365853658537,21.59
2026-02-21 21:08:53.090251,68.5,14.8,96.7,30.35,212.14728813559321,27.878292682926826,38.36
2026-02-21 21:18:53.090251,69.1,14.8,96.8,32.02,208.9806779661017,27.561219512195123,77.47
2026-02-21 21:28:53.090251,73.5,18.9,97.1,38.77,205.81406779661017,27.244146341463413,76.98
2026-02-21 21:38:53.090251,70.5,17.8,97.6,33.56,202.64745762711863,26.927073170731706,86.61
2026-02-21 21:48:53.090251,71.9,14.1,96.8,37.67,199.4808474576271,26.61,126.91
2026-02-21 21:58:53.090251,73.9,17.0,97.2,55.96,196.3142372881356,26.292926829268293,137.15
2026-02-21 22:08:53.090251,79.0,16.1,97.9,28.88,193.14762711864407,25.975853658536586,61.54
2026-02-21 22:18:53.090251,71.6,14.3,96.6,23.12,189.98101694915255,25.658780487804876,23.67
2026-02-21 22:28:53.090251,82.5,13.2,97.5,18.54,186.814406779661,25.341707317073173,19.9
2026-02-21 22:38:53.090251,69.6,10.4,96.4,22.65,183.64779661016948,25.024634146341462,18.22
2026-02-21 22:48:53.090251,72.2,18.2,97.4,17.52,180.48118644067796,24.707560975609756,19.95
2026-02-21 22:58:53.090251,74.6,17.0,96.9,22.17,177.31457627118644,24.39048780487805,18.1
2026-02-21 23:08:53.090251,74.7,17.4,97.2,20.17,174.14796610169492,24.07341463414634,21.95
2026-02-21 23:18:53.090251,75.8,16.4,96.0,24.42,170.98135593220337,23.756341463414635,25.33
2026-02-21 23:28:53.090251,66.8,13.5,96.5,25.71,167.81474576271188,23.439268292682925,24.07
